,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,SeniorCitizen,tenure,MonthlyCharges,Churn
8020,1.0,0.9686746055743571,0.9686746055743571,1.0,1.9373492111487143,0.0,2.0,0.0,0.06265078885128572,0.0,0.0,0.0,0.0,0.03132539442564286,3.0,250.93734921114873,0.0,2.0,56.649879368918974,1
8021,0.0,0.0,0.0,1.0,0.0,0.2623429667809457,1.4753140664381086,1.4753140664381086,0.0,0.0,1.4753140664381086,1.4753140664381086,0.0,0.7376570332190543,2.262342966780946,5529.327198465066,0.0,6.901256265752434,73.66621387457145,1
8022,0.6869498549368531,0.3130501450631469,0.6869498549368531,1.0,0.0,0.0,0.0,0.0,1.3738997098737062,0.0,0.0,0.0,0.0,0.3130501450631469,2.0,4062.1393037716416,0.0,4.130501450631469,47.41605428919058,1
8023,0.8364984906180335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.8364984906180335,5728.798516603201,0.1635015093819665,8.0,94.65912462265452,1
8024,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1624.9497855683096,0.0,1.0,20.94748927841548,1
8025,1.0,0.5353868311910291,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0707736623820583,0.0,0.5353868311910291,2.0,2619.8892551431013,0.5353868311910291,37.393839506426914,79.9881734560406,1
8026,0.6203832355483297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203832355483297,0.7592335289033405,3812.379616764452,0.0,1.0,45.11898083822258,1
8027,1.0,0.6834132400913489,0.6834132400913489,1.0,2.0,0.31658675990865115,1.3668264801826977,2.0,1.3668264801826977,2.0,1.3668264801826977,0.6331735198173023,1.3668264801826977,0.31658675990865115,1.3165867599086511,4326.984851561736,0.6834132400913489,62.83413240091349,84.1646307366252,1
8028,0.7143004059552355,0.7143004059552355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856995940447645,0.7143004059552355,3746.8570987821345,0.0,1.0,44.75713991880895,1
8029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2157.817251790279,1.0,1.0,25.79086258951396,1
8030,0.6851741706483512,0.0,0.0,1.0,1.3703483412967024,1.0,0.6296516587032976,1.3703483412967024,0.6296516587032976,0.6296516587032976,1.3703483412967024,2.0,0.0,1.0,2.3148258293516486,772.5002973924945,0.3148258293516488,14.31482582935165,99.21199022525549,1
8031,0.04305240271566857,0.0,0.04305240271566857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04305240271566857,2.9569475972843313,3741.0,0.0,1.0,44.4,1
8032,1.0,0.21903613635556474,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4380722727111295,1.5619277272888705,0.0,1.0,2.0,6021.7809638636445,0.0,1.0,80.74524096591111,1
8033,0.39822779395801167,0.0,0.6017722060419883,1.0,0.0,1.0,0.0,0.0,0.7964555879160233,0.0,1.2035444120839767,0.0,0.0,1.0,2.0,574.194683381874,0.0,16.39822779395801,79.26770909628266,1
8034,0.4439038323199116,0.4439038323199116,0.4439038323199116,1.0,0.8878076646398232,0.4439038323199116,0.0,1.1121923353601768,0.0,1.1121923353601768,0.0,0.0,0.0,1.0,2.5560961676800886,6155.44390383232,0.0,13.780480838400443,62.97783337094219,1
8035,0.10640541354986843,0.8935945864501316,0.8935945864501316,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8935945864501316,3.0,1341.956594285105,0.0,10.787189172900263,19.35640541354987,1
8036,0.34194501613877926,0.6580549838612207,0.0,1.0,2.0,1.0,0.0,0.6838900322775585,1.3161099677224415,0.0,0.0,0.0,0.0,0.34194501613877926,2.0,1230.7613951775265,0.6580549838612207,8.838900322775585,79.25129175242081,1
8037,1.0,0.0,0.0,1.0,0.016118206684239578,0.0,1.9838817933157604,0.016118206684239578,1.9838817933157604,0.016118206684239578,1.9838817933157604,0.0,0.0,0.008059103342119789,0.008059103342119789,6422.943586276605,0.9919408966578802,2.1047683434475575,66.33713899393148,1
8038,0.056825177038715036,0.0,0.0,0.056825177038715036,0.943174822961285,0.0,0.0,0.0,0.0,0.0,1.88634964592257,1.88634964592257,0.943174822961285,0.943174822961285,1.0568251770387151,6312.318097875535,0.0,18.033971990341843,44.87841258851936,1
8039,1.0,0.7628555340222888,0.0,1.0,0.47428893195542243,1.0,0.0,0.0,0.0,0.0,1.5257110680445776,0.0,0.0,1.0,1.5257110680445776,2663.2056885443567,0.0,4.0,78.41727260228166,1
8040,0.8923858152401412,0.0,0.0,1.0,0.2152283695197177,1.0,0.0,1.7847716304802823,1.7847716304802823,2.0,2.0,2.0,0.8923858152401412,1.0,0.2152283695197177,4507.829441140918,0.0,52.21522836951972,104.4726904946767,1
8041,1.0,0.0,0.0,1.0,0.4637436432382356,1.0,1.5362563567617644,0.0,0.0,1.5362563567617644,2.0,1.5362563567617644,0.0,0.2318718216191178,0.7681281783808822,6149.391230929715,0.7681281783808822,8.463743643238235,96.99582654192757,1
8042,0.0,0.5004773158667182,0.0,1.0,2.0,1.0,0.9990453682665636,0.9990453682665636,1.0009546317334364,1.0009546317334364,2.0,2.0,0.0,1.0,1.0009546317334364,3455.9894990509324,0.4995226841332818,37.50047731586672,105.87416469723324,1
8043,0.5662294339819824,0.0,0.0,1.0,0.8675411320360351,0.5662294339819824,0.8675411320360351,0.0,0.0,0.8675411320360351,0.0,0.8675411320360351,0.0,0.5662294339819824,2.0,4649.278034716468,0.5662294339819824,8.0,70.32896732072614,1
8044,0.24950307968274177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5009938406345165,0.49900615936548354,0.0,1.0,1.4990061593654835,4559.996024637462,0.0,1.0,55.17465215577792,1
8045,0.45252851013768136,1.0,0.5474714898623186,1.0,0.0,1.4525285101376815,0.45252851013768136,0.45252851013768136,0.45252851013768136,0.45252851013768136,0.45252851013768136,0.45252851013768136,0.0,1.0,1.5474714898623185,4289.050570202754,0.0,5.189885959449274,47.07499368382934,1
8046,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.451230789594825,0.5487692104051749,1.451230789594825,1.451230789594825,2.0,0.7256153947974125,1.0,1.2743846052025876,3470.158615527164,0.7256153947974125,41.92069223641811,95.38605398768404,1
8047,0.9015830052870676,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1009.2635908783974,1.0,2.0,74.90905019682775,1
8048,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2152044797331928,3.0,1608.7847955202667,0.0,1.0,20.13923977601334,1
8049,0.0,0.11564484954424648,0.0,1.0,0.23128969908849295,1.0,0.0,0.0,1.768710300911507,1.768710300911507,0.0,0.0,0.0,0.11564484954424648,1.0,1786.612261805469,0.0,3.0,79.52755799475598,1
8050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440594574272643,3812.559405425727,0.44059457427264304,1.0,45.127970271286365,1
8051,0.171511866104759,0.171511866104759,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.171511866104759,994.4011661254666,0.171511866104759,15.255810142323856,85.48299457907285,1
8052,0.712845995860955,1.0,0.712845995860955,1.0,1.42569199172191,1.0,2.0,0.0,2.0,0.0,0.0,0.57430800827809,0.0,1.0,2.287154004139045,3860.1586940455295,0.0,5.0,85.7634776182118,1
8053,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.3933902228734971,0.6066097771265029,0.0,1.0,1.3033048885632514,6210.18017066862,0.30330488856325144,1.0,85.38318231129021,1
8054,0.0,0.0,0.0,1.0,0.0,0.3243458076950557,0.0,0.0,0.6486916153901114,1.3513083846098886,2.0,0.0,0.0,1.0,3.0,3548.35130838461,0.3243458076950557,6.351308384609888,67.72216622506966,1
8055,0.7661030685277965,0.0,0.0,1.0,0.0,1.0,0.46779386294440695,0.46779386294440695,1.532206137055593,0.0,1.532206137055593,1.532206137055593,0.0,1.0,0.0,1658.322061370556,0.7661030685277965,21.935587725888816,92.83544701154615,1
8056,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42177245536157626,0.0,0.0,1.5782275446384237,1.5782275446384237,0.0,1.0,0.42177245536157626,1910.843544910723,0.21088622768078813,27.26531736608473,85.76323832139666,1
8057,0.8571916570595887,0.14280834294041134,0.0,1.0,0.2856166858808227,1.0,0.2856166858808227,0.0,0.0,0.0,1.7143833141191773,1.7143833141191773,0.0,1.0,2.8571916570595888,3293.8588996541453,1.0,44.14246674352329,87.82915946756805,1
8058,0.17957317974097997,0.0,0.0,1.0,1.64085364051804,1.0,0.0,0.35914635948195994,0.35914635948195994,1.64085364051804,1.64085364051804,0.0,0.0,0.17957317974097997,2.0,6503.485975483626,0.0,11.35914635948196,88.29141758968086,1
8059,1.0,0.4405735280123073,1.0,1.0,1.1188529439753854,0.0,0.8811470560246146,2.0,0.0,0.8811470560246146,0.0,0.0,0.8811470560246146,0.5594264719876927,0.5594264719876927,2671.4959118234833,0.0,54.44057352801231,56.12346249643138,1
8060,0.8675953865035454,0.1324046134964546,0.0,1.0,0.2648092269929092,1.0,0.2648092269929092,1.7351907730070908,2.0,0.0,2.0,2.0,0.0,0.0,1.7351907730070908,5329.825802993844,0.1324046134964546,65.86759538650355,100.26132652760461,1
8061,0.6177477480225416,0.6177477480225416,1.0,1.0,1.2354954960450832,1.0,0.0,2.0,2.0,2.0,2.0,1.2354954960450832,0.7645045039549168,1.0,1.1467567559323752,3950.092162172879,0.6177477480225416,44.91126125988729,104.92065315734376,1
8062,0.3806565458630886,0.3806565458630886,0.6193434541369114,1.0,2.0,1.0,0.0,0.0,2.0,1.2386869082738228,0.0,0.0,0.0,1.0,1.8580303624107342,2959.851817825536,0.3806565458630886,4.380656545863088,84.35927286978576,1
8063,0.5455968455200472,0.0,0.0,1.0,1.0911936910400943,1.0,0.0,2.0,0.0,0.0,0.0,0.9088063089599057,0.0,1.0,2.454403154479953,1418.45440315448,0.0,21.45440315447995,83.23608615123591,1
8064,0.21981073151700503,0.780189268482995,0.0,1.0,1.56037853696599,1.0,0.0,1.56037853696599,0.43962146303401006,1.56037853696599,1.56037853696599,0.0,0.0,1.0,1.219810731517005,2431.560378536966,0.0,24.28492098055787,89.6598232233565,1
8065,0.0,0.0023771777486145673,0.9976228222513854,1.0,0.004754355497229135,0.0023771777486145673,0.0,0.0,1.9952456445027709,1.9952456445027709,1.9952456445027709,2.0,0.0,1.0,2.9976228222513854,5210.950079267279,0.0023771777486145673,8.99524564450277,72.92769412077136,1
8066,0.19113208844889684,0.19113208844889684,0.0,1.0,0.0,1.8088679115511033,1.1911320884488967,0.8088679115511032,0.8088679115511032,0.8088679115511032,0.8088679115511032,0.8088679115511032,0.0,0.0,2.8088679115511033,5095.249245503631,0.0,3.955660442244484,30.39093467795666,1
8067,0.5403491803404276,1.0,0.0,1.0,2.0,1.0,0.0,1.0806983606808551,1.0806983606808551,0.0,1.0806983606808551,1.0806983606808551,0.0,1.0,2.0,2896.4596508196596,1.0,3.919301639319145,91.39801663974049,1
8068,1.0,0.43098390192082203,0.0,1.0,1.138032196158356,1.0,0.0,0.0,0.8619678038416441,0.8619678038416441,0.0,0.0,0.0,1.0,2.430983901920822,2766.8788551172875,0.0,4.0,78.01097675373974,1
8069,0.0,0.0,0.0,1.0,1.3910149345020983,1.0,0.0,0.0,0.6089850654979017,0.0,0.0,2.0,0.0,1.0,2.0,6206.695507467251,1.0,1.0,85.03477537336255,1
8070,0.8019044832797104,0.8019044832797104,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.39619103344057915,2.0,2.0,0.0,0.8019044832797104,1.1980955167202896,2471.8019044832795,0.19809551672028958,29.80190448327971,94.96123937691333,1
8071,0.0,0.9343078835103408,0.0,1.0,2.0,1.0,0.0,2.0,0.13138423297931845,0.13138423297931845,2.0,2.0,0.0,0.0,2.0,4938.014618252655,0.0,58.671539417551706,101.75692116489658,1
8072,0.8871193172236984,0.11288068277630159,0.0,1.0,2.0,1.0,0.0,0.22576136555260318,0.0,1.7742386344473968,2.0,2.0,0.0,1.0,2.887119317223698,261.8060909244208,0.0,11.887119317223698,100.18140539969141,1
8073,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.1603026046273648,2.0,2.0,0.0,1.0,0.8396973953726352,258.90075651156843,1.0,11.0,102.16068086041157,1
8074,0.5031044814999511,0.0,0.5031044814999511,1.0,0.0,1.0062089629999023,1.496895518500049,0.5031044814999511,0.5031044814999511,0.5031044814999511,0.5031044814999511,0.5031044814999511,1.0062089629999023,0.49689551850004887,0.49689551850004887,101.9937910370001,0.0,37.596238926498486,34.18481481242642,1
8075,0.08305795179908415,0.0,0.0,0.9169420482009158,1.9169420482009158,0.0,0.0,0.1661159035981683,0.1661159035981683,0.0,0.0,1.8338840964018317,0.0,1.0,1.9169420482009158,4912.166115903598,0.0,2.4119851805844306,57.93650558455441,1
8076,0.0,0.0,0.22370952248405218,1.0,0.0,0.7762904775159478,0.0,0.0,1.5525809550318956,1.5525809550318956,0.44741904496810436,2.0,0.0,1.0,2.223709522484052,188.65774286509568,0.0,13.118547612420262,83.87437479464391,1
8077,0.1305012641171842,0.0,0.0,1.0,0.2610025282343684,0.8694987358828158,1.7389974717656316,0.0,2.0,2.0,0.2610025282343684,2.0,0.1305012641171842,1.0,2.7389974717656314,790.6084962076485,0.8694987358828158,15.391503792351553,94.43383192312426,1
8078,1.0,0.4345800323922576,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,6324.869160064784,0.0,1.0,90.63691600647844,1
8079,0.0,0.4422522765195591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8845045530391182,0.8845045530391182,0.0,0.5577477234804409,2.557747723480441,6472.518288700832,0.0,3.1154954469608818,33.24983382717303,1
8080,0.7972110725787628,0.20278892742123722,1.0,1.0,0.40557785484247444,1.0,0.0,0.0,2.0,0.0,2.0,0.40557785484247444,0.7972110725787628,1.0,2.0,2638.2306782016335,0.0,33.986055362893815,88.17155501857644,1
8081,0.2757674523880508,0.7242325476119492,0.0,1.0,1.4484650952238984,1.0,0.0,0.5515349047761016,0.0,0.5515349047761016,2.0,2.0,0.0,0.7242325476119492,2.0,3713.894186309701,0.0,44.0,97.32716516312682,1
8082,0.30959427808892803,0.690405721911072,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6191885561778561,0.0,0.0,0.0,1.0,2.0,6365.120668396045,0.690405721911072,12.380811443822143,71.29549882892904,1
8083,1.0,0.3405448354798969,0.0,1.0,2.0,1.0,1.3189103290402062,0.0,0.0,0.0,2.0,2.0,0.0,0.3405448354798969,2.659455164520103,423.3838138483593,0.3405448354798969,13.0,97.1624199771083,1
8084,1.0,0.8049637303992545,0.0,0.1950362696007455,0.8049637303992545,0.0,0.390072539201491,1.609927460798509,2.0,1.609927460798509,1.609927460798509,2.0,1.0,0.8049637303992545,0.1950362696007455,2436.9042383383844,1.0,45.80496373039925,60.446101554882084,1
8085,0.9476087044051388,0.9476087044051388,0.9476087044051388,0.9476087044051388,0.05239129559486122,0.0,1.8952174088102776,0.0,0.0,0.0,0.0,0.10478259118972244,0.9476087044051388,1.0,2.0,2872.161739270482,0.05239129559486122,7.157173886784584,48.96151100129734,1
8086,0.0,0.0,0.0,1.0,0.31924980286433446,1.0,1.6807501971356655,0.31924980286433446,0.31924980286433446,0.31924980286433446,2.0,0.31924980286433446,0.0,0.15962490143216723,1.8403750985678329,5303.276999211457,0.0,7.680750197135666,88.93264129073258,1
8087,0.6643767270220883,1.0,0.0,0.3356232729779117,1.3356232729779118,0.3356232729779117,0.0,1.3287534540441766,2.0,1.3287534540441766,1.3287534540441766,1.3287534540441766,0.6643767270220883,1.0,0.3356232729779117,2445.027479275735,0.6643767270220883,42.9793905431988,66.29362335022921,1
8088,0.9231925589307187,0.9231925589307187,0.0,1.0,2.0,1.0,0.15361488213856256,2.0,0.15361488213856256,1.8463851178614374,2.0,1.8463851178614374,0.9231925589307187,1.0,1.9231925589307188,5435.615962794654,0.0,66.07680744106928,103.96551181482378,1
8089,0.2349942775346916,1.0,1.0,1.0,2.0,1.0,1.5300114449306168,2.0,0.0,0.4699885550693832,2.0,2.0,0.7650057224653084,0.7650057224653084,1.2349942775346916,4272.6398626608325,0.0,48.469988555069385,103.35574742489061,1
8090,0.16984901700208188,0.0,0.0,1.0,0.33969803400416376,1.0,0.0,2.0,0.0,0.0,2.0,1.6603019659958362,0.0,1.0,2.0,1935.6603019659958,1.0,23.339698034004165,93.76487570138792,1
8091,0.9482515377900793,0.05174846220992069,0.0,1.0,2.0,1.0,0.10349692441984137,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.8965030755801586,870.2755215290612,1.0,18.89650307558016,80.13461654215456,1
8092,0.0,0.0,0.0,0.3046023557741905,0.6953976442258095,0.0,2.0,0.609204711548381,1.390795288451619,1.390795288451619,1.390795288451619,1.390795288451619,0.0,0.3046023557741905,2.6953976442258094,4485.741421201968,0.0,6.563181153806476,57.403431519212916,1
8093,0.0,0.0,0.0,1.0,0.5290316079776765,1.0,0.0,0.0,0.0,0.0,0.0,1.4709683920223235,0.0,0.2645158039888382,2.2645158039888384,1041.7677471361785,0.2645158039888382,2.0,79.34806623885916,1
8094,1.0,0.0,0.0,1.0,1.4402146955071462,1.0,0.0,0.0,0.5597853044928538,0.0,0.0,0.0,0.0,1.0,1.279892652246427,570.2391412179715,0.0,6.1983897836964035,74.20163501763786,1
8095,0.0,0.0,0.0,1.0,0.0,0.27771908735084383,0.0,1.4445618252983123,0.0,0.0,0.0,0.0,0.0,1.0,2.7222809126491563,271.8331572620525,0.0,6.165786310262657,55.26546938195722,1
8096,0.0,0.0,0.0,1.0,0.07186036437194598,1.0,0.0,0.07186036437194598,0.0,0.0,1.928139635628054,0.0,0.0,0.964069817814027,1.928139635628054,2634.6108130971616,0.0,4.0,78.96227330870472,1
8097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14616730733778383,0.0,0.0,1.0,2.073083653668892,926.0962548050334,0.0,2.0,71.35409870033658,1
8098,0.0,0.0,0.0,1.0,2.0,0.2136981415703284,1.5726037168593432,0.0,1.5726037168593432,2.0,0.4273962831406568,0.0,0.0,0.2136981415703284,1.2136981415703283,1604.7863018584296,0.0,29.076716725867044,70.53902900386562,1
8099,0.0,0.0,0.0,1.0,0.0,1.1599918518371901,1.420004074081405,1.420004074081405,0.5799959259185951,0.5799959259185951,0.5799959259185951,0.5799959259185951,0.0,0.0,2.0,1117.8800570371397,0.5799959259185951,5.899979629592975,34.644145444706155,1
8100,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.01937376548193548,0.0,0.0,1.9806262345180645,1.9806262345180645,0.0,1.0,2.0,825.1259294756326,0.0,15.029060648222902,93.2269765891897,1
8101,0.0,1.0,0.8579550909150572,1.0,2.0,1.0,0.0,0.0,0.28408981816988566,0.0,2.0,0.28408981816988566,0.8579550909150572,1.0,1.7159101818301143,4696.28408981817,0.14204490908494283,66.29546109098068,85.50709264534925,1
8102,0.0,0.0,0.0,1.0,1.4623146889098344,0.0,0.5376853110901656,0.5376853110901656,1.4623146889098344,0.0,0.0,1.4623146889098344,0.0,0.7311573444549172,1.5376853110901656,82.65578672227458,0.2688426555450828,12.23620282236884,62.41747851510839,1
8103,1.0,0.9467560351737032,0.0,0.9467560351737032,0.053243964826296786,0.9467560351737032,0.0,0.0,0.10648792965259357,0.0,0.10648792965259357,0.0,0.0,1.0,2.0,5701.935120703474,0.0,10.479195683436672,68.66807247807401,1
8104,0.21838452080360093,1.0,0.0,1.0,2.0,1.0,1.5632309583927981,0.0,1.5632309583927981,1.5632309583927981,2.0,2.0,0.7816154791963991,1.0,2.781615479196399,4077.9426167087495,0.7816154791963991,44.747076166428805,106.29607064002634,1
8105,0.31370651205206523,0.31370651205206523,0.0,1.0,2.0,1.0,2.0,1.3725869758958695,0.0,0.0,2.0,2.0,0.0,0.6862934879479348,0.6274130241041305,3472.960423728989,1.0,37.941119536156194,105.21283809094489,1
8106,0.0,1.0,1.0,1.0,2.0,0.24787335872842364,1.5042532825431527,1.5042532825431527,2.0,2.0,0.0,1.5042532825431527,0.0,0.24787335872842364,1.2478733587284236,2882.786152901617,0.0,40.75212664127157,81.1269731257057,1
8107,1.0,0.0,0.0,0.697716307553293,1.6977163075532928,0.0,0.0,2.0,0.6045673848934141,1.395432615106586,0.0,0.0,0.0,0.30228369244670705,2.3954326151065857,4911.90685107734,0.0,6.13882277159402,52.059253780917594,1
8108,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36411277501049943,0.7282255500209989,5449.635887224989,0.36411277501049943,1.0,69.68179436124947,1
8109,0.43378498424738343,0.43378498424738343,0.43378498424738343,1.0,1.1324300315052331,0.5662150157526166,0.0,0.0,0.8675699684947669,0.0,0.0,0.8675699684947669,0.0,0.5662150157526166,2.5662150157526167,6522.360795204784,0.0,15.168924921236917,67.38707352645842,1
8110,0.0,0.006257471026470229,0.0,1.0,0.012514942052940459,0.006257471026470229,1.9874850579470595,0.012514942052940459,0.0,0.0,0.012514942052940459,0.0,0.0,1.0,2.0,3153.9937425289736,0.0,7.974970115894119,50.111562288906455,1
8111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0618857016804752,5517.938114298319,0.0,1.0,70.84690571491598,1
8112,0.5353679411816512,1.0,0.0,1.0,0.0,1.0,0.0,0.9292641176366976,0.9292641176366976,1.0707358823633024,2.0,0.9292641176366976,0.0,0.5353679411816512,2.0,6180.78779235291,0.0,4.252424411728441,92.39673416168,1
8113,0.0,0.5660716464481651,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.1321432928963302,0.0,0.0,1.0,2.0,3709.3017850606557,1.0,51.73571341420734,84.33991257713181,1
8114,1.0,0.24854705554065637,0.24854705554065637,0.7514529444593436,0.24854705554065637,0.0,2.0,1.5029058889186873,0.0,0.49709411108131274,0.0,0.0,0.0,0.7514529444593436,2.254358833378031,155.01162355567476,0.0,9.207864610679035,49.26430682527489,1
8115,0.13196531962396174,0.0,0.0,0.13196531962396174,1.1319653196239616,0.0,0.2639306392479235,2.0,1.7360693607520765,0.0,1.7360693607520765,1.7360693607520765,0.0,0.8680346803760383,1.1319653196239616,444.29913299059905,0.0,23.736069360752076,54.790031800176216,1
8116,0.5131830837567788,0.0,0.0,0.4868169162432212,0.5131830837567788,0.0,0.0,2.0,1.0263661675135576,0.0,0.0,1.0263661675135576,0.5131830837567788,1.0,0.4868169162432212,6337.868169162432,0.0,12.263661675135577,46.33012965608907,1
8117,1.0,0.1944476444316886,0.1944476444316886,1.0,0.0,0.8055523555683114,2.0,0.0,0.3888952888633772,0.3888952888633772,0.3888952888633772,0.3888952888633772,0.1944476444316886,0.8055523555683114,1.8055523555683113,2775.6666282668198,0.0,42.222209422273245,76.13334869327211,1
8118,0.9068038804373053,0.9068038804373053,0.0,1.0,2.0,1.0,1.8136077608746106,0.18639223912538938,2.0,0.0,2.0,0.18639223912538938,0.18639223912538938,1.0,0.18639223912538938,4025.559176717376,0.9068038804373053,50.25443104349844,94.8065180912771,1
8119,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5724.410495794061,0.0,1.0,74.92052478970304,1
8120,0.8366633519109428,0.16333664808905723,0.16333664808905723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8366633519109428,3822.0,0.0,1.0,45.7,1
8121,0.2217819781923186,0.2217819781923186,0.2217819781923186,1.0,2.0,1.0,0.0,0.0,0.4435639563846372,0.4435639563846372,2.0,2.0,0.2217819781923186,1.0,2.0,3612.3425784579613,0.7782180218076814,12.205933193115788,96.14079041899625,1
8122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824454201304982,2.0,5512.364890840261,0.0,1.0,70.56824454201305,1
8123,0.0,0.25938840074319625,0.25938840074319625,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7406115992568038,2.7406115992568036,1415.6279507903384,0.0,22.0,84.0406115992568,1
8124,0.0,0.0,0.0,1.0,0.0,0.0875912974059464,0.0,1.8248174051881072,0.0,0.0,0.0,0.0,0.0,1.0,2.9124087025940537,271.26277389221787,0.0,3.313869461089196,51.38686246708131,1
8125,0.9100837551402977,0.0,0.0,1.0,1.8201675102805954,1.0,0.17983248971940458,0.0,0.17983248971940458,2.0,2.0,0.17983248971940458,0.0,1.0,2.0,1546.0109213065432,0.0,22.640335020561192,92.03865991775523,1
8126,0.19324941523416816,0.0,0.0,0.8067505847658318,0.19324941523416816,0.0,0.0,0.0,0.0,0.0,0.38649883046833633,0.38649883046833633,0.0,1.0,3.0,3816.0,0.0,1.0,45.3,1
8127,0.050559187959538954,0.050559187959538954,0.050559187959538954,1.0,1.898881624080922,0.0,1.898881624080922,0.0,0.10111837591907791,0.0,0.0,2.0,0.0,0.949440812040461,0.10111837591907791,6518.797763248162,0.0,15.151677563878616,64.28597384669132,1
8128,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.2529140393538543,0.7470859606461457,0.7470859606461457,2.0,0.7470859606461457,0.37354298032307287,1.0,1.626457019676927,4399.217945567108,0.0,52.011656157415416,102.01695602255532,1
8129,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1608.287326716509,0.0,1.0,20.114366335825444,1
8130,1.0,1.0,1.0,1.0,0.559491935538142,1.0,0.0,1.440508064461858,0.0,2.0,2.0,2.0,1.0,0.279745967769071,0.559491935538142,1461.083556451233,0.0,19.0,100.26575866938062,1
8131,0.6680017057622348,0.33199829423776517,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33199829423776517,0.6639965884755303,5451.331998294238,0.0,1.0,69.76659991471189,1
8132,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.6744074515805567,0.6744074515805567,0.0,2.0,2.0,0.0,1.0,2.0,954.6976298063222,1.0,15.325592548419444,99.08367241437543,1
8133,1.0,0.12936611851650948,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.741267762966981,1.741267762966981,0.0,1.0,2.0,6125.318240459285,0.0,9.25873223703302,92.84152626448574,1
8134,0.0,0.24091306744436158,0.24091306744436158,1.0,0.0,1.0,0.0,0.48182613488872317,0.48182613488872317,0.0,2.0,1.5181738651112768,0.0,1.0,0.0,1905.422651718557,0.0,25.75908693255564,88.88431957360552,1
8135,0.727529230225095,0.727529230225095,0.727529230225095,1.0,0.0,0.0,0.0,0.5449415395498101,0.0,0.0,0.5449415395498101,0.5449415395498101,0.0,1.0,0.0,2252.179766158199,0.0,5.45505846045019,51.15292201308647,1
8136,1.0,0.0,0.48439118560084926,0.48439118560084926,0.5156088143991507,0.0,0.0,1.0312176287983015,0.0,1.0312176287983015,0.0,1.0312176287983015,0.0,1.0,2.5156088143991506,3743.0624352575965,0.0,1.0,44.528902203599785,1
